"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"54","일반유원시설업","03_07_09_P","3990000","CDFI5271002010000001","20100331","","02","휴업","02","휴업","","20220601","20221231","","031-560-1481","","","경기도 남양주시 이패동 715-12 남양주시청소년수련관","경기도 남양주시 다산지금로 51-47, 남양주시청소년수련관 (이패동)","12244","남양주시청소년수련관","20220629125542","U","2022-07-01 02:40:00.0","","215672.382102538","456299.03507914","허가유원시설업","","자연녹지지역","0","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","2303","안전성검사대상 5종, 안전성검사비대상 1종","0","Y","Y","Y","Y","","","0","","","","2303",
"55","일반유원시설업","03_07_09_P","3990000","CDFI5271002015000002","20151111","","02","휴업","02","휴업","","20220907","20230907","","031-560-1555","","","경기도 남양주시 조안면 삼봉리 182","경기도 남양주시 조안면 북한강로 881 (남양주유기농박물관)","12278","유기농테마파크(코코몽팜빌리지)","20220908114136","U","2022-09-10 02:40:00.0","","229722.490451859","454871.384638308","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","5423","","0","","","","","","","0","","","","5423",
"56","일반유원시설업","03_07_09_P","3570000","CDFI5271002009000001","20090616","","02","휴업","02","휴업","","20190910","20220730","","032-937-9401","","","인천광역시 강화군 길상면 선두리 93-8","인천광역시 강화군 길상면 보리고개로 174","417842","(주)강화로얄호스텔 로얄워터파크","20211228154817","U","2021-12-30 02:40:00.0","","154710.25022225","458287.406511739","허가유원시설업","","관리지역","6","기타","","","숙박시설","5","1","","","","","","","","","","","","","파도풀,유수풀,바디슬라이드32,튜브슬라이드54,바디슬라이드,아쿠아플레이300,워터슬라이드","7","Y","Y","Y","Y","","","","","","","",
"57","일반유원시설업","03_07_09_P","5440000","CDFI5271002018000002","20180524","","02","휴업","02","휴업","","20200901","20211231","","","","","경상남도 하동군 적량면 서리 산 276","경상남도 하동군 적량면 중서길 60-81","52320","구재봉 자연휴양림","20211129163601","U","2021-12-01 02:40:00.0","","267261.080532078","181527.768595814","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","2466","모노레일 1개소","0","","","","","","","0","","","","2466",
"58","일반유원시설업","03_07_09_P","3570000","CDFI5271002015000002","20150916","","02","휴업","02","휴업","","20220924","20230531","","032-937-9612","","","인천광역시 강화군 화도면 동막리 44-22","인천광역시 강화군 화도면 해안남로1502번길 21-31 (천사의아침펜션)","23062","천사의 아침펜션","20220920084319","U","2022-09-22 02:40:00.0","","151907.635005087","455056.972033784","허가유원시설업","","관리지역","2","주택가주변","","","숙박시설","2","","","","","","","","","","","","","","바디슬라이드(높이 5.34m, 길이 19.8m) 1대","1","Y","","Y","Y","","","","","","","",
"59","일반유원시설업","03_07_09_P","4180000","CDFI5271002021000001","20210315","","02","휴업","02","휴업","","20220630","20230701","","033-240-1697","","","강원도 춘천시 근화동 231-1 꿈자람 물정원","강원도 춘천시 소양로 55, 꿈자람 물정원 (근화동)","24243","꿈자람물정원","20220801095507","U","2022-08-03 02:40:00.0","","263193.866873745","486609.199838377","허가유원시설업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","Y","","Y","Y","","","0","","","","0",
"60","일반유원시설업","03_07_09_P","3930000","CDFI5271002015000001","20150710","","02","휴업","02","휴업","","20220601","20230531","","031-8085-7483","","","경기도 안산시 상록구 사동 1513","경기도 안산시 상록구 광덕대로 70 (사동)","15592","안산 호수공원 야외수영장","20220531110526","U","2022-06-02 02:40:00.0","","184798.632006788","422047.858140214","허가유원시설업","","자연녹지지역","1","","","","","1","0","0","0","","","0","0","","0","0","","0","0","안전검사 대상 2종, 안전검사 비대상 1종","0","Y","","","Y","","","0","","","","0",
"61","일반유원시설업","03_07_09_P","4470000","CDFI5271002022000001","20220721","","02","휴업","02","휴업","","20220822","20230630","","043-871-2484","","","충청북도 음성군 맹동면 두성리 1067","충청북도 음성군 맹동면 이수로 73","27737","맹동혁신 물놀이장","20220906145856","U","2022-09-08 02:40:00.0","","248751.464858","379336.524427","허가유원시설업","","","0","","","","","1","0","0","0","","","0","0","","0","0","","0","0","","4","Y","","","Y","","","0","","","","0",
"62","일반유원시설업","03_07_09_P","4330000","CDFI5271002022000001","20220630","","02","휴업","02","휴업","","20220821","20230630","","033-460-2482","","","강원도 인제군 북면 원통리 459-4","강원도 인제군 북면 금강로11번길 19","24621","원통체육문화센터 야외물놀이장","20220824111845","U","2022-08-26 02:40:00.0","","305750.146044667","513717.617513767","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","조합놀이대2종, 슬라이드2종, 흔들놀이기구2종, 물총놀이대4종, 분수대4종","0","Y","","","Y","","","0","","","","0",
"63","일반유원시설업","03_07_09_P","3040000","CDFI5271002010000001","20100721","","02","휴업","02","휴업","","20220101","20221231","","02-450-4425","","143708","서울특별시 광진구 광장동 산 21","서울특별시 광진구 워커힐로 177 (광장동)","04963","워커힐 리버파크","20220211141453","U","2022-02-13 02:40:00.0","","209775.267831522","450327.57709331","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","유수풀 1개","","Y","Y","Y","Y","","","","","","","",
"64","일반유원시설업","03_07_09_P","3230000","CDFI5271002000000001","20000407","","02","휴업","02","휴업","","20220603","20230602","","02-4101325","","138749","서울특별시 송파구 방이동 88","서울특별시 송파구 올림픽로 424 (방이동)","05540","올림픽공원 호돌이열차","20220607133641","U","2022-06-09 02:40:00.0","","210199.45921923","446539.279382444","허가유원시설업","유원시설업","녹지지역","","기타","","","","","","","","","","","","","","","","","","","","N","N","N","N","","","","","","","",
"65","일반유원시설업","03_07_09_P","5440000","CDFI5271002012000001","20120810","","02","휴업","02","휴업","","20210817","20220630","","","","667922","경상남도 하동군 금남면 대도리 196","","","대도 파라다이스","20210831085624","U","2021-09-02 02:40:00.0","","275928.883433446","159289.196571196","허가유원시설업","","관리지역","1","기타","","","근린생활시설","1","1","","","","","","","","","","","","3637","블랙홀 슬라이드 1개소, 아쿠튜브슬라이드 1개소, 어린이풀 1개소","","Y","Y","Y","Y","","","","","","","3637",
"66","일반유원시설업","03_07_09_P","3570000","CDFI5271002014000001","20140514","","02","휴업","02","휴업","","20220917","20230625","","","","","인천광역시 강화군 화도면 여차리 931-2 나눔펜션","인천광역시 강화군 화도면 해안남로 2297-21, 나눔펜션","23061","나눔펜션(박인수)","20220920084237","U","2022-09-22 02:40:00.0","","145610.210514624","456699.913424856","허가유원시설업","","관리지역","2","기타","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","195.75","바디슬라이딩 1식","0","Y","","Y","Y","","","0","","","","196",
"67","일반유원시설업","03_07_09_P","3140000","CDFI5271002017000001","20170804","","03","폐업","03","폐업","20171023","","","","02-3424-5838","","","서울특별시 양천구 신정동 871-3번지","","","안양천어린이물놀이장","20171023144643","I","2018-08-31 23:59:59.0","","189154.205982561","446178.44289374","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","안전성검사대상(에어바운스 1종1대), 안전성검사 비대상(페달보트 8대, 미니워터에어바운스 1대)","","","Y","Y","Y","","","","","","","",
"68","일반유원시설업","03_07_09_P","3210000","CDFI5271002009000001","20090703","","03","폐업","03","폐업","20110919","","","","02-571-8100","","137893","서울특별시 서초구 양재동 202번지","서울특별시 서초구 바우뫼로12길 70  (양재동)","","대교개발(주)","20110920092722","I","2018-08-31 23:59:59.0","","202833.261653939","440511.561175378","허가유원시설업","","자연녹지지역","","","","","숙박시설","","","","","","","","","","","","","","3066.18","3종(파도풀, 유수풀. 슬라이드)","","Y","Y","Y","Y","","","","","","","3066",
"69","일반유원시설업","03_07_09_P","3210000","CDFI5271002013000001","20130705","","03","폐업","03","폐업","20130826","","","","","","137030","서울특별시 서초구 잠원동 121-8번지","서울특별시 서초구 잠원로 221-124 (잠원동)","137030","한강잠원야외수영장","20130917150634","I","2018-08-31 23:59:59.0","","201015.009715991","446493.163455058","허가유원시설업","","","","","","","체육시설","","","","","","","","","","","","","","","1종(에어슬라이드)","","Y","Y","Y","Y","","","","","","","",
"70","일반유원시설업","03_07_09_P","3110000","CDFI5271002012000001","20120109","","03","폐업","03","폐업","20141230","","","","","","122809","서울특별시 은평구 갈현동 398-4번지 지하 1층층","서울특별시 은평구 연서로29길 지하 8-8 (갈현동)","122809","굿데이죤","20141230160149","I","2018-08-31 23:59:59.0","","192845.044379709","457412.609904875","허가유원시설업","","일반상업지역","","유흥업소밀집지역","","","","","","","","","","","","","","","","","325.4","안전성검사 대상 유기기구1대(타가다디스코)","","Y","Y","","Y","","","","","","","325",
"71","일반유원시설업","03_07_09_P","3110000","CDFI5271002016000001","20161221","","03","폐업","03","폐업","20200531","","","","02-6916-2112","","","서울특별시 은평구 진관동 63번지","서울특별시 은평구 통일로 1050 (진관동, 롯데몰은평점)","03306","(주)롯데월드 언더씨킹덤","20200526170230","U","2020-05-28 02:40:00.0","","192798.659161134","459646.827222065","허가유원시설업","","","","","","","유기장","","","","","","","","","","","","","","6612","안전검사 대상 유기기구 9종 9대, 비대상 5종 6대","","Y","Y","Y","Y","","","","","","","6612",
"72","일반유원시설업","03_07_09_P","3180000","CDFI5271002013000001","20130711","","03","폐업","03","폐업","20130825","","","","","","150010","서울특별시 영등포구 여의도동 82-3번지","","","민테크","20140828105325","I","2018-08-31 23:59:59.0","","192777.796182417","447953.457950143","허가유원시설업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","에어슬라이트","0","Y","Y","Y","Y","","","0","","","","0",
"73","일반유원시설업","03_07_09_P","3010000","CDFI5271002009000001","20090417","","03","폐업","03","폐업","20140301","","","","","","100850","서울특별시 중구 을지로6가 17-2번지 케레스타  광장","","","동대문 타가다","20140326113350","I","2018-08-31 23:59:59.0","","200613.510297669","451817.515366883","허가유원시설업","","중심상업지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","타가다 1대","0","","","","","","","0","","","","0",
"74","일반유원시설업","03_07_09_P","3010000","CDFI5271002009000002","20090730","","03","폐업","03","폐업","20140301","","","","","","100726","서울특별시 중구 을지로6가 17-2번지 케레스타 앞 광장","","","동대문 랜드","20141021154100","I","2018-08-31 23:59:59.0","","200613.510297669","451817.515366883","허가유원시설업","","중심상업지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1개( 타가타)","0","Y","Y","Y","Y","","","0","","","","0",
"75","일반유원시설업","03_07_09_P","3010000","CDFI5271002013000001","20131112","","03","폐업","03","폐업","20160731","","","","","","100951","서울특별시 중구 을지로6가 18-35번지 헬로우에이피엠 지하1층 160호","서울특별시 중구 장충단로 253, 지하1층 160호 (을지로6가, 헬로우에이피엠)","04564","에이피엠놀이랜드","20160803094731","I","2018-08-31 23:59:59.0","","200649.776732085","451689.785216541","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","227.62","타가디스코 1대","0","Y","Y","","Y","","","0","","","","228",
