"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"58","유원시설업(기타)","03_07_08_P","5470000","CDFI5272002022000005","20220708","","02","휴업","02","휴업","","20220919","20230630","","","","","경상남도 거창군 남하면 지산리 906","경상남도 거창군 남하면 지산로 727-13","50122","참깨비체험휴양마을","20220919174700","U","2022-09-21 02:40:00.0","","290248.449004129","241100.090290725","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"59","유원시설업(기타)","03_07_08_P","3550000","CDFI5272002018000006","20181119","","02","휴업","02","휴업","","20200515","20201115","","0325430012","","","인천광역시 계양구 작전동 286-2번지 하나로클럽 인천점","인천광역시 계양구 아나지로 341, 하나로클럽 인천점 3층 (작전동)","21118","키즈히어로","20200528185821","U","2020-05-30 02:40:00.0","","176114.824512262","447137.570329776","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","",
"60","유원시설업(기타)","03_07_08_P","5350000","CDFI5272002020000011","20201204","","02","휴업","02","휴업","","20220501","20221231","","055-330-6674","","","경상남도 김해시 한림면 명동리 736-1","경상남도 김해시 한림면 김해대로 1347, 수도박물관 1층","50851","김해시수도박물관","20220429124437","U","2022-05-01 02:40:00.0","","365794.252270907","199822.255214574","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"61","유원시설업(기타)","03_07_08_P","3470000","CDFI5272001993000001","19930810","","03","폐업","03","폐업","20071214","","","","620-0001","","704060","대구광역시 달서구 두류동 산 302-11번지","대구광역시 달서구 두류공원로 200  (두류동)","","운칠기삼코너","20071213161740","I","2018-08-31 23:59:59.0","","341301.554735","262585.135012","신고유원시설업","유원시설업","","","","","","유기장","","","","","","","","","","","","","","191.25","","","Y","Y","Y","Y","","","","","","","191",
"62","유원시설업(기타)","03_07_08_P","3470000","CDFI5272002011000001","20110712","","03","폐업","03","폐업","20120310","","","","","","704806","대구광역시 달서구 본동 747번지 (3층)","대구광역시 달서구 와룡로 39 (본동)","704804","제네바휘버플레이존","20120702172827","I","2018-08-31 23:59:59.0","","338748.32877","260661.910745","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"63","유원시설업(기타)","03_07_08_P","3470000","CDFI5272002014000001","20141231","","03","폐업","03","폐업","20170317","","","","","","","대구광역시 달서구 용산동 932번지","대구광역시 달서구 용산로 236, 3층 (용산동)","42627","점프노리키즈카페","20170317093606","I","2018-08-31 23:59:59.0","","338209.792623","263113.136195","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"64","유원시설업(기타)","03_07_08_P","3470000","CDFI5272002016000001","20160328","","03","폐업","03","폐업","20200928","","","","588-1288","","","대구광역시 달서구 이곡동 1246-6","대구광역시 달서구 이곡동로 11, 4층 (이곡동)","42620","아이편","20200929111451","U","2020-10-01 02:40:00.0","","336213.040871","262605.644151","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"65","유원시설업(기타)","03_07_08_P","3470000","CDFI5272002016000003","20160614","","03","폐업","03","폐업","20171228","","","","","","","대구광역시 달서구 신당동 1721-10번지","대구광역시 달서구 서당로9길 29 (신당동)","42608","펀앤펀","20171228194200","I","2018-08-31 23:59:59.0","","334873.943213","262777.156384","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"66","유원시설업(기타)","03_07_08_P","3470000","CDFI5272002016000004","20160905","","03","폐업","03","폐업","20220430","","","","053-553-1030","","","대구광역시 달서구 본리동 306-5","대구광역시 달서구 구마로 131, 2층 (본리동)","42683","아이마밍","20220722151436","U","2022-07-24 02:40:00.0","","339253.373553","260821.265427","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","붕붕뜀틀 1대","","","","","","","","","","","","",
"67","유원시설업(기타)","03_07_08_P","3470000","CDFI5272002016000005","20160907","","03","폐업","03","폐업","20180103","","","","","","","대구광역시 달서구 상인동 240-3번지","대구광역시 달서구 월곡로 253 (상인동)","42786","모찌게임랜드","20180103182530","I","2018-08-31 23:59:59.0","","339027.130031","258522.588099","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"68","유원시설업(기타)","03_07_08_P","3470000","CDFI5272002016000006","20161025","","03","폐업","03","폐업","20180103","","","","","","","대구광역시 달서구 두류동 496-2번지","대구광역시 달서구 달구벌대로344길 54, 1층 (두류동)","42645","크리드샷","20180103114051","I","2018-08-31 23:59:59.0","","340110.328791","262694.810407","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"69","유원시설업(기타)","03_07_08_P","3470000","CDFI5272002017000003","20171124","","03","폐업","03","폐업","20190905","","","","","","","대구광역시 달서구 상인동 171-1번지 상인 대성 스카이렉스","대구광역시 달서구 월배로 183, 지하2층 XJ,Y10호 (상인동, 상인 대성 스카이렉스)","42781","홈플러스 상인 상상노리","20190906101514","U","2019-09-08 02:40:00.0","","338508.03969","258645.860959","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"70","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002011000001","20110511","","03","폐업","03","폐업","20120430","","","","","","706813","대구광역시 수성구 범물동 1271-2번지 덕암빌딩 지하1층","대구광역시 수성구 용학로 294  (범물동,덕암빌딩 지하1층)","","카니발 월드","20120430171044","I","2018-08-31 23:59:59.0","","348206.215289","259197.424207","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"71","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002013000001","20131015","","03","폐업","03","폐업","20161017","","","","053-222-6000","","706130","대구광역시 수성구 대흥동 504번지","대구광역시 수성구 유니버시아드로 140 (대흥동)","42250","(주)칼라스퀘어","20161017144348","I","2018-08-31 23:59:59.0","","352335.045028","260158.750204","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"72","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002015000001","20150811","","03","폐업","03","폐업","20150901","","","","031-269-0964","","","대구광역시 수성구 파동 613-1번지 신천둔치","","","(주)에코플러스","20150901112116","I","2018-08-31 23:59:59.0","","345346.858238","259506.439844","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"73","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002016000001","20161110","","03","폐업","03","폐업","20180320","","","","","","","대구광역시 수성구 신매동 567-13번지","대구광역시 수성구 달구벌대로 3204-1 (신매동)","42274","광장 노리터","20180320160152","I","2018-08-31 23:59:59.0","","354141.449476","261355.352579","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"74","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002016000002","20161116","","03","폐업","03","폐업","20180517","","","","","","","대구광역시 수성구 신매동 568-6번지","대구광역시 수성구 고산로18길 21 (신매동)","42274","코만도","20180517132515","I","2018-08-31 23:59:59.0","","354132.323361","261269.457232","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"75","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002016000003","20161121","","03","폐업","03","폐업","20180323","","","","","","","대구광역시 수성구 지산동 1288-30번지","대구광역시 수성구 지범로 183 (지산동, 시티월드)","42197","뽑켓몬","20180323152816","I","2018-08-31 23:59:59.0","","348125.895699","259196.371149","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"76","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002016000004","20161129","","03","폐업","03","폐업","20180321","","","","","","","대구광역시 수성구 신매동 568-8번지","대구광역시 수성구 신매로19길 23-5 (신매동)","42274","뽀꼬뽀고","20180321173413","I","2018-08-31 23:59:59.0","","354186.294906","261260.028844","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"77","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002016000005","20161130","","03","폐업","03","폐업","20180228","","","","","","","대구광역시 수성구 신매동 567-58번지","대구광역시 수성구 신매로19길 46, 106호 (신매동)","42274","토이랜드","20180228142239","I","2018-08-31 23:59:59.0","","354187.632432","261327.018181","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"78","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002017000002","20171103","","03","폐업","03","폐업","20190129","","","","","","","대구광역시 수성구 중동 403-3번지","대구광역시 수성구 수성로 157-1 (중동)","42156","크레이지모터스","20190218104621","U","2019-02-20 02:40:00.0","","345556.334472","261147.065298","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"79","유원시설업(기타)","03_07_08_P","3460000","CDFI5272002018000001","20180412","","03","폐업","03","폐업","20201007","","","","","","","대구광역시 수성구 대흥동 504 대구스타디움몰 101동 42호","대구광역시 수성구 유니버시아드로 140, 대구스타디움몰 101동 1층 42호 (대흥동)","42250","키존빌리지 키즈카페 대구수성점","20201007150033","U","2020-10-09 02:40:00.0","","352335.045028","260158.750204","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"80","유원시설업(기타)","03_07_08_P","5680000","CDFI5272002002000001","20020420","","03","폐업","03","폐업","20110927","","","","","","343816","충청남도 당진시 신평면 운정리 197-3","","","삽교호 함상영상관","20140325165647","I","2018-08-31 23:59:59.0","","","","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"81","유원시설업(기타)","03_07_08_P","5680000","CDFI5272002014000001","20140703","","03","폐업","03","폐업","20190401","","","","041-354-5241","","343030","충청남도 당진시 대덕동 376-1","충청남도 당진시 동부1로 15 (대덕동)","31786","쁘띠키즈","20210108160021","U","2021-01-10 02:40:00.0","","168584.889784","375992.673549","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"82","유원시설업(기타)","03_07_08_P","5680000","CDFI5272002014000002","20140703","","03","폐업","03","폐업","20190222","","","","041-358-5554","","343925","충청남도 당진시 읍내동 1212-2번지","충청남도 당진시 천변2길 109 (읍내동)","31774","펀앤펀 키즈카페","20190225142926","U","2019-02-27 02:40:00.0","","167756.294646","376247.121556","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
